,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
126,2023-01-05T00:00:00+05:30,816.0,822.0,797.0,804.15,1275915,28.250678509745867,26.815004305700413,14.661092794550942,,,3.7060685338371098,828.1964285714286,820.49,841.6424999999999,841.0,Sell
127,2023-01-06T00:00:00+05:30,808.2,813.0,793.05,798.0,745885,30.50079914757592,26.324646855293246,14.845445952805985,,,3.925582411732524,822.9678571428573,821.2450000000001,839.24,839.972,Sell
128,2023-01-09T00:00:00+05:30,805.0,811.95,798.0,808.15,509339,37.59063022866703,25.44074350848659,15.016631028328524,,,3.9264869635232604,819.7892857142858,821.05,836.7425,839.178,Sell
129,2023-01-10T00:00:00+05:30,808.0,821.5,807.95,817.55,771158,44.011461318051545,24.59140468645183,14.702877028738884,,,3.8609133024530027,818.2964285714286,819.82,834.6825000000001,838.541,Sell
130,2023-01-11T00:00:00+05:30,820.0,842.6,813.55,830.85,1243354,50.932730356133426,24.909875780276707,13.829419271356112,,,3.664601546131465,818.532142857143,820.6200000000001,832.72,838.114,Sell
131,2023-01-12T00:00:00+05:30,831.0,842.0,827.3,836.85,940812,65.91220850480107,24.180598938828375,13.018351353786395,,,2.8660103883450843,821.8464285714286,821.825,828.9225,838.1060000000001,Sell
132,2023-01-13T00:00:00+05:30,837.0,840.0,823.35,837.1,421082,60.68037974683544,23.64269901462635,12.09517298044565,,,2.264508674777384,823.775,822.695,826.1625,836.93,Sell
133,2023-01-16T00:00:00+05:30,836.85,841.4,828.0,830.45,331851,50.26478375992941,22.911077656438753,11.292275799378704,,,1.9008237077245886,823.8178571428571,821.975,824.125,835.811,Sell
134,2023-01-17T00:00:00+05:30,828.5,839.8,821.25,830.0,370797,53.34894613583137,22.59957210955027,10.762459883599385,,,1.7326795533865982,824.3285714285713,820.905,822.9925000000001,834.313,Sell
135,2023-01-18T00:00:00+05:30,830.0,834.95,824.4,827.4,308788,51.21042830540037,21.73888838743954,10.270487961804303,,,1.6874903421651395,824.5142857142857,822.05,822.4399999999999,833.084,Sell
136,2023-01-19T00:00:00+05:30,825.0,843.3,819.4,836.55,641958,53.60779105799024,21.89325350262243,9.727813052149141,,,1.7066691003996615,825.0964285714286,825.29,822.89,833.5830000000001,Sell
